team,ds,calls,aht_sec,target_sl,threshold_sec,shrinkage,model_used,scenario_label,run_id,traffic_erlangs,agents_required,agents_with_shrinkage,achieved_sl
"Team FI 1, Travelcare",2026-01-04T22:00:00Z,1.5643062701181838,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.13731132815481836,1,2,0.871747608647963
"Team FI 1, Travelcare",2026-01-04T23:00:00Z,1.0009940857267088,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.08786503641378887,1,2,0.918252160291634
"Team FI 1, Travelcare",2026-01-05T00:00:00Z,1.1822346031338555,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.10377392627508286,1,2,0.903329258613898
"Team FI 1, Travelcare",2026-01-05T01:00:00Z,1.0736086869068844,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.09423898473960428,1,2,0.9122777442521094
"Team FI 1, Travelcare",2026-01-05T02:00:00Z,1.2788248424144637,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1122524028341585,1,2,0.8953609575770807
"Team FI 1, Travelcare",2026-01-05T03:00:00Z,1.4238917839092715,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1249860565875916,1,2,0.8833735144269693
"Team FI 1, Travelcare",2026-01-05T04:00:00Z,1.8205488765745337,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1598037347215424,1,2,0.8504732688144608
"Team FI 1, Travelcare",2026-01-05T05:00:00Z,1.9684152470870344,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.17278311613319522,1,2,0.8381624959661473
"Team FI 1, Travelcare",2026-01-05T06:00:00Z,3.3453996158430814,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.2936517440573371,2,3,0.9671519408318234
"Team FI 1, Travelcare",2026-01-05T07:00:00Z,6.047610961772757,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.530845851088942,2,3,0.9008727919057332
"Team FI 1, Travelcare",2026-01-05T08:00:00Z,10.605374482917837,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.9309162046116768,3,5,0.9353254176679332
"Team FI 1, Travelcare",2026-01-05T09:00:00Z,13.926059907238296,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.2223985918575837,3,5,0.8718535439844046
